,TEAM_ID_home,TEAM_ID_away,HOME_TEAM_SCORING_METRIC,HOME_ASSIT_REBOUND_RATIO,AWAY_TEAM_SCORING_METRIC,AWAY_ASSIT_REBOUND_RATIO
0,1610612740,1610612759,260.3305785123967,0.5434782608695652,244.76987447698747,0.5227272727272727
1,1610612762,1610612764,245.9016393442623,0.4,199.6434937611408,0.5405405405405406
2,1610612739,1610612749,236.51452282157678,0.5945945945945946,225.53191489361703,0.43478260869565216
3,1610612755,1610612765,256.2358276643991,0.5510204081632653,237.24489795918367,0.32608695652173914
4,1610612737,1610612741,251.74825174825176,0.46808510638297873,220.0,0.425531914893617
5,1610612738,1610612754,290.1554404145078,0.41935483870967744,249.4669509594883,0.574468085106383
6,1610612751,1610612744,222.3950233281493,1.3125,228.74493927125505,0.8888888888888888
7,1610612752,1610612761,191.68173598553344,0.6578947368421053,252.79642058165547,0.4473684210526316
8,1610612745,1610612753,236.05150214592274,0.4489795918367347,257.2062084257206,0.4222222222222222
9,1610612750,1610612742,200.40485829959513,0.5897435897435898,229.58057395143487,0.4358974358974359
10,1610612760,1610612757,215.8119658119658,0.5135135135135135,198.38056680161944,0.8055555555555556
11,1610612758,1610612747,265.34653465346537,0.6304347826086957,240.0,0.6410256410256411
12,1610612746,1610612766,249.01185770750988,0.6041666666666666,261.19402985074623,0.625
13,1610612765,1610612762,219.3675889328063,0.5116279069767442,249.5049504950495,0.627906976744186
14,1610612748,1610612741,219.61620469083158,0.7428571428571429,206.20437956204378,0.6153846153846154
15,1610612752,1610612744,255.3191489361702,0.574468085106383,198.73150105708245,0.7931034482758621
16,1610612756,1610612764,238.6117136659436,0.5909090909090909,237.89473684210526,0.5365853658536586
17,1610612743,1610612763,233.85300668151447,0.5833333333333334,204.95495495495496,0.5952380952380952
18,1610612739,1610612762,198.6970684039088,0.5333333333333333,255.81395348837208,0.5428571428571428
19,1610612755,1610612761,260.0,0.5365853658536586,240.47619047619048,0.48
20,1610612737,1610612753,246.5753424657534,0.7073170731707317,263.7130801687764,0.6444444444444445
21,1610612745,1610612759,246.47887323943664,0.5609756097560976,223.826714801444,0.6521739130434783
22,1610612750,1610612742,245.76271186440678,0.4318181818181818,259.80392156862746,0.5476190476190477
23,1610612740,1610612749,280.66037735849056,0.6818181818181818,230.2158273381295,0.5909090909090909
24,1610612760,1610612757,270.3296703296703,0.5128205128205128,242.0,0.5777777777777777
25,1610612756,1610612747,262.62626262626264,0.4117647058823529,232.14285714285714,0.34210526315789475
26,1610612758,1610612766,251.0548523206751,0.5476190476190477,242.24806201550388,0.4642857142857143
27,1610612738,1610612753,264.36781609195407,0.4074074074074074,247.39583333333331,0.43478260869565216
28,1610612754,1610612752,244.8036951501155,0.45454545454545453,231.91489361702128,0.2653061224489796
29,1610612765,1610612751,253.66876310272536,0.4878048780487805,225.45454545454544,0.7428571428571429
30,1610612761,1610612744,261.2826603325416,0.4883720930232558,237.28813559322032,0.7560975609756098
31,1610612750,1610612741,229.00763358778624,0.9743589743589743,240.91778202676863,1.0333333333333334
32,1610612743,1610612766,260.3938730853392,0.6,269.3208430913349,0.5416666666666666
33,1610612747,1610612764,238.0,0.6744186046511628,252.6997840172786,0.5
34,1610612746,1610612764,237.2093023255814,0.3877551020408163,216.7832167832168,0.47619047619047616
35,1610612759,1610612748,235.43123543123542,0.7631578947368421,216.796875,0.625
36,1610612739,1610612742,234.7417840375587,0.45098039215686275,242.05378973105135,0.4222222222222222
37,1610612745,1610612757,237.5,0.37254901960784315,227.17622080679408,0.5555555555555556
38,1610612749,1610612762,230.76923076923075,0.5555555555555556,214.1280353200883,0.8275862068965517
39,1610612760,1610612763,278.4503631961259,0.5471698113207547,288.35978835978835,0.2830188679245283
40,1610612756,1610612740,251.06382978723406,0.6571428571428571,195.20547945205482,0.75
41,1610612766,1610612737,266.33165829145725,0.6046511627906976,228.51919561243142,0.6097560975609756
42,1610612765,1610612758,246.18736383442265,0.4782608695652174,232.82442748091603,0.9090909090909091
43,1610612738,1610612753,261.3908872901679,0.4473684210526316,253.24675324675323,0.3584905660377358
44,1610612739,1610612754,236.0,0.6764705882352942,213.33333333333331,1.0303030303030303
45,1610612755,1610612744,257.08061002178647,0.46938775510204084,255.42168674698797,0.6458333333333334
46,1610612761,1610612751,237.70491803278688,0.53125,196.69421487603307,0.5945945945945946
47,1610612741,1610612752,194.44444444444443,0.6666666666666666,283.5820895522388,0.38
48,1610612760,1610612750,236.05150214592274,0.6444444444444445,226.72064777327935,0.5348837209302325
49,1610612742,1610612757,233.81294964028774,0.625,251.1415525114155,0.5
50,1610612747,1610612743,239.08918406072104,0.6444444444444445,224.53222453222455,0.6410256410256411
51,1610612745,1610612748,230.76923076923075,0.43137254901960786,250.56433408577877,0.525
52,1610612763,1610612749,258.6520947176685,0.5357142857142857,271.505376344086,0.5641025641025641
53,1610612762,1610612740,288.8402625820569,0.5454545454545454,271.57894736842104,0.4897959183673469
54,1610612746,1610612756,251.32275132275132,0.40384615384615385,239.74082073434124,0.5094339622641509
55,1610612766,1610612765,325.24271844660194,0.40384615384615385,273.25581395348837,0.4807692307692308
56,1610612754,1610612744,247.03557312252966,0.8823529411764706,255.91397849462365,0.5869565217391305
57,1610612753,1610612737,267.3267326732673,0.6086956521739131,248.0,0.7692307692307693
58,1610612761,1610612758,246.0,0.6410256410256411,256.198347107438,0.58
59,1610612741,1610612752,218.978102189781,0.8064516129032258,258.5858585858586,0.5208333333333334
60,1610612760,1610612748,216.0,0.5909090909090909,255.8139534883721,0.6410256410256411
61,1610612759,1610612757,241.3793103448276,0.575,211.5702479338843,0.65
62,1610612742,1610612739,229.59183673469386,0.5151515151515151,199.61977186311788,0.6046511627906976
63,1610612743,1610612764,216.58986175115206,0.6888888888888889,242.8842504743833,1.6666666666666667
64,1610612746,1610612750,259.16230366492147,0.40384615384615385,210.0238663484487,0.3488372093023256
65,1610612755,1610612758,240.234375,0.8095238095238095,249.39467312348668,0.4375
66,1610612749,1610612744,233.1511839708561,0.4,277.5,0.6756756756756757
67,1610612745,1610612756,264.2857142857143,0.23880597014925373,303.125,0.5
68,1610612762,1610612740,254.2016806722689,0.5254237288135594,251.25628140703517,0.5813953488372093
69,1610612747,1610612738,249.47145877378438,0.46938775510204084,276.0180995475113,0.5294117647058824
70,1610612754,1610612748,231.63841807909606,0.35555555555555557,225.38860103626942,0.4791666666666667
71,1610612764,1610612751,213.67521367521366,0.4772727272727273,226.72064777327935,0.6097560975609756
72,1610612763,1610612737,212.62458471760797,0.7346938775510204,289.32584269662925,0.5128205128205128
73,1610612742,1610612760,288.782816229117,0.48,238.9937106918239,0.5
74,1610612759,1610612739,236.28691983122363,0.5434782608695652,226.99386503067484,0.4772727272727273
75,1610612757,1610612750,246.75324675324674,0.5925925925925926,226.26262626262627,0.6756756756756757
76,1610612746,1610612738,231.0838445807771,0.391304347826087,214.28571428571428,0.75
77,1610612740,1610612756,222.03098106712565,0.7209302325581395,265.52462526766595,0.8095238095238095
78,1610612765,1610612747,253.24675324675323,0.7,226.2773722627737,0.7380952380952381
79,1610612752,1610612758,249.44320712694878,0.34545454545454546,248.74371859296483,0.4878048780487805
80,1610612753,1610612761,237.17948717948715,0.5952380952380952,247.5,0.6428571428571429
81,1610612755,1610612766,236.46209386281586,0.7560975609756098,276.2836185819071,0.4666666666666667
82,1610612737,1610612741,256.25,0.6222222222222222,254.16666666666669,0.5283018867924528
83,1610612745,1610612749,220.45454545454547,0.46938775510204084,250.68119891008175,0.34615384615384615
84,1610612748,1610612759,230.76923076923077,0.8125,213.7546468401487,0.5217391304347826
85,1610612754,1610612751,240.50632911392404,1.0,261.53846153846155,0.3220338983050847
86,1610612764,1610612746,245.97701149425288,0.48,267.6056338028169,0.5238095238095238
87,1610612739,1610612760,233.54564755838643,0.5208333333333334,222.707423580786,0.625
88,1610612741,1610612742,226.77165354330708,0.75,252.19298245614033,0.6486486486486487
